id,SCOREMARGIN,Unnamed: 0,action_type,defender_distance,defender_id,defender_name,defender_x_loc,defender_y_loc,event_type,game_date,game_event_id,game_id,grid_type,homeTeam,htm,loc_x,loc_y,minutes_remaining,period,player_id,player_name,season_type,seconds_remaining,shot_attempted_flag,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,time,vtm
680,1,695,Cutting Finger Roll Layup Shot,5.52323269660984,203999.0,Nikola Jokic,91.53288,22.27648,Missed Shot,20160113,13,21500583,Shot Chart Detail,0.0,DEN,91,27,10,1,201939,Stephen Curry,Regular,37,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:1:10:37,GSW
681,3,696,Jump Shot,16.250506753836945,2749.0,Jameer Nelson,53.85108,9.92867,Missed Shot,20160113,27,21500583,Shot Chart Detail,0.0,DEN,39,17,9,1,201939,Stephen Curry,Regular,43,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:1:9:43,GSW
682,3,697,Pullup Jump shot,6.513552063390601,203914.0,Gary Harris,40.78982,38.85713,Made Shot,20160113,42,21500583,Shot Chart Detail,0.0,DEN,39,32,8,1,201939,Stephen Curry,Regular,23,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:1:8:23,GSW
683,8,698,Driving Finger Roll Layup Shot,6.607494775631683,203914.0,Gary Harris,79.21602,16.11076,Missed Shot,20160113,116,21500583,Shot Chart Detail,0.0,DEN,80,9,2,1,201939,Stephen Curry,Regular,29,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:1:2:29,GSW
684,5,699,Jump Shot,5.980178890309215,203115.0,Will Barton,52.82304,42.33784,Missed Shot,20160113,136,21500583,Shot Chart Detail,0.0,DEN,50,36,0,1,201939,Stephen Curry,Regular,46,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:1:0:46,GSW
685,4,700,Fadeaway Jump Shot,18.252434656341052,203115.0,Will Barton,85.63762,35.7878,Missed Shot,20160113,234,21500583,Shot Chart Detail,0.0,DEN,68,41,5,2,201939,Stephen Curry,Regular,34,1,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500583:2:5:34,GSW
686,6,701,Jump Shot,8.416991211288028,2749.0,Jameer Nelson,71.04292,42.43481,Missed Shot,20160113,259,21500583,Shot Chart Detail,0.0,DEN,66,35,3,2,201939,Stephen Curry,Regular,21,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:2:3:21,GSW
687,1,702,Driving Finger Roll Layup Shot,1.0342645739364762,201568.0,Danilo Gallinari,74.44745,25.44406,Made Shot,20160113,272,21500583,Shot Chart Detail,0.0,DEN,74,24,1,2,201939,Stephen Curry,Regular,56,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:2:1:56,GSW
688,-1,703,Jump Shot,2.959474187300848,201589.0,Darrell Arthur,60.57983,47.88187,Made Shot,20160113,278,21500583,Shot Chart Detail,0.0,DEN,58,45,1,2,201939,Stephen Curry,Regular,24,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:2:1:24,GSW
689,1,704,Pullup Jump shot,16.135146719989876,2749.0,Jameer Nelson,52.83862,5.94943,Missed Shot,20160113,283,21500583,Shot Chart Detail,0.0,DEN,39,15,0,2,201939,Stephen Curry,Regular,45,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:2:0:45,GSW
690,-2,705,Fadeaway Jump Shot,5.492140723797963,203914.0,Gary Harris,23.73565,46.40904,Made Shot,20160113,322,21500583,Shot Chart Detail,0.0,DEN,26,51,8,3,201939,Stephen Curry,Regular,41,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500583:3:8:41,GSW
691,-4,706,Driving Floating Bank Jump Shot,11.773675904092137,202702.0,Kenneth Faried,85.67598,11.24893,Made Shot,20160113,327,21500583,Shot Chart Detail,0.0,DEN,73,11,7,3,201939,Stephen Curry,Regular,36,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:3:7:36,GSW
692,-4,707,Jump Shot,11.382135277468812,203914.0,Gary Harris,48.97699,1.23546,Missed Shot,20160113,338,21500583,Shot Chart Detail,0.0,DEN,58,7,6,3,201939,Stephen Curry,Regular,28,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:3:6:28,GSW
693,2,708,Jump Shot,32.14649077552634,1626144.0,Emmanuel Mudiay,29.62257,40.8905,Missed Shot,20160113,382,21500583,Shot Chart Detail,0.0,DEN,52,18,3,3,201939,Stephen Curry,Regular,3,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:3:3:03,GSW
694,8,709,Jump Shot,23.88470090366844,203994.0,Jusuf Nurkic,51.11647,19.43997,Missed Shot,20160113,407,21500583,Shot Chart Detail,0.0,DEN,71,6,0,3,201939,Stephen Curry,Regular,39,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:3:0:39,GSW
695,8,710,Driving Reverse Layup Shot,8.187200967027744,201568.0,Danilo Gallinari,31.32516,12.04588,Made Shot,20160113,414,21500583,Shot Chart Detail,0.0,DEN,38,9,0,3,201939,Stephen Curry,Regular,30,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:3:0:30,GSW
696,10,711,Driving Layup Shot,4.391235210473246,201568.0,Danilo Gallinari,9.58308,26.31491,Missed Shot,20160113,421,21500583,Shot Chart Detail,0.0,DEN,7,30,0,3,201939,Stephen Curry,Regular,1,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:3:0:01,GSW
697,10,712,Running Layup Shot,7.373640028384894,201589.0,Darrell Arthur,8.44116,34.68345,Missed Shot,20160113,483,21500583,Shot Chart Detail,0.0,DEN,1,36,7,4,201939,Stephen Curry,Regular,57,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:4:7:57,GSW
698,9,713,Driving Reverse Layup Shot,15.208853086005533,203914.0,Gary Harris,37.6959,4.50013,Made Shot,20160113,502,21500583,Shot Chart Detail,0.0,DEN,29,17,6,4,201939,Stephen Curry,Regular,2,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:4:6:02,GSW
699,6,714,Jump Shot,16.741752747744187,2749.0,Jameer Nelson,18.02449,44.54835,Made Shot,20160113,512,21500583,Shot Chart Detail,0.0,DEN,34,47,5,4,201939,Stephen Curry,Regular,13,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:4:5:13,GSW
700,7,715,Driving Finger Roll Layup Shot,6.540906556128134,201589.0,Darrell Arthur,9.72146,30.49028,Made Shot,20160113,529,21500583,Shot Chart Detail,0.0,DEN,6,36,3,4,201939,Stephen Curry,Regular,38,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:4:3:38,GSW
701,7,716,Driving Finger Roll Layup Shot,11.303809056499494,203914.0,Gary Harris,15.07324,11.10291,Made Shot,20160113,535,21500583,Shot Chart Detail,0.0,DEN,4,6,2,4,201939,Stephen Curry,Regular,40,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:4:2:40,GSW
702,4,717,Fadeaway Jump Shot,2.9457207017129097,201568.0,Danilo Gallinari,17.78592,5.19605,Made Shot,20160113,545,21500583,Shot Chart Detail,0.0,DEN,18,2,1,4,201939,Stephen Curry,Regular,44,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:4:1:44,GSW
703,5,718,Driving Finger Roll Layup Shot,7.635195459587131,203914.0,Gary Harris,12.26982,27.98808,Made Shot,20160113,547,21500583,Shot Chart Detail,0.0,DEN,8,34,1,4,201939,Stephen Curry,Regular,15,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500583:4:1:15,GSW
704,2,719,Pullup Jump shot,4.224428781137158,203914.0,Gary Harris,37.23134,40.55733,Made Shot,20160113,556,21500583,Shot Chart Detail,0.0,DEN,41,40,0,4,201939,Stephen Curry,Regular,37,1,33,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500583:4:0:37,GSW
705,0,720,Driving Finger Roll Layup Shot,3.39413709210456,977.0,Kobe Bryant,13.9039,16.46046,Missed Shot,20160114,2,21500592,Shot Chart Detail,1.0,GSW,11,18,11,1,201939,Stephen Curry,Regular,45,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500592:1:11:45,LAL
706,1,721,Pullup Jump shot,9.176952532970846,101150.0,Lou Williams,30.34775,44.56683,Missed Shot,20160114,24,21500592,Shot Chart Detail,1.0,GSW,39,42,9,1,201939,Stephen Curry,Regular,15,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:1:9:15,LAL
707,2,722,Pullup Jump shot,13.883201260058861,201579.0,Roy Hibbert,31.65871,14.27894,Made Shot,20160114,35,21500592,Shot Chart Detail,1.0,GSW,44,10,7,1,201939,Stephen Curry,Regular,42,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:1:7:42,LAL
708,3,723,Pullup Jump shot,7.450349485930174,203903.0,Jordan Clarkson,41.16359,17.74894,Made Shot,20160114,51,21500592,Shot Chart Detail,1.0,GSW,36,11,6,1,201939,Stephen Curry,Regular,2,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:1:6:02,LAL
709,6,724,Jump Shot,29.397506554680792,977.0,Kobe Bryant,28.90806,17.53316,Made Shot,20160114,65,21500592,Shot Chart Detail,1.0,GSW,42,43,4,1,201939,Stephen Curry,Regular,54,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:1:4:54,LAL
710,3,725,Jump Shot,24.274570622184033,101150.0,Lou Williams,9.11506,8.05627,Missed Shot,20160114,71,21500592,Shot Chart Detail,1.0,GSW,33,5,4,1,201939,Stephen Curry,Regular,3,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:1:4:03,LAL
711,1,726,Jump Shot,3.9435659634016558,1626156.0,D'Angelo Russell,60.02507,24.01702,Missed Shot,20160114,135,21500592,Shot Chart Detail,1.0,GSW,63,25,0,1,201939,Stephen Curry,Regular,0,1,61,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612744,Golden State Warriors,0021500592:1:0:00,LAL
712,2,727,Pullup Jump shot,5.684498398671602,201579.0,Roy Hibbert,24.31636,47.04275,Made Shot,20160114,221,21500592,Shot Chart Detail,1.0,GSW,29,46,4,2,201939,Stephen Curry,Regular,15,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:2:4:15,LAL
713,3,728,Pullup Jump shot,5.942475760362846,1626204.0,Larry Nance Jr.,29.07614,28.84377,Made Shot,20160114,265,21500592,Shot Chart Detail,1.0,GSW,35,28,1,2,201939,Stephen Curry,Regular,10,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:2:1:10,LAL
714,3,729,Jump Shot,10.396617778691297,203903.0,Jordan Clarkson,8.99499,31.70788,Missed Shot,20160114,277,21500592,Shot Chart Detail,1.0,GSW,11,41,0,2,201939,Stephen Curry,Regular,26,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:2:0:26,LAL
715,3,730,Jump Shot,16.99315464361165,203903.0,Jordan Clarkson,20.9304,28.22234,Missed Shot,20160114,279,21500592,Shot Chart Detail,1.0,GSW,19,45,0,2,201939,Stephen Curry,Regular,20,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500592:2:0:20,LAL
716,6,731,Pullup Jump shot,4.502294920970865,203903.0,Jordan Clarkson,64.4003,36.73108,Made Shot,20160114,325,21500592,Shot Chart Detail,1.0,GSW,68,38,8,3,201939,Stephen Curry,Regular,19,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:8:19,LAL
717,4,732,Jump Shot,20.90141872151744,203903.0,Jordan Clarkson,80.21466,38.9652,Missed Shot,20160114,333,21500592,Shot Chart Detail,1.0,GSW,60,44,6,3,201939,Stephen Curry,Regular,44,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:6:44,LAL
718,5,733,Pullup Jump shot,11.349579949870392,101150.0,Lou Williams,65.25991,37.21289,Made Shot,20160114,345,21500592,Shot Chart Detail,1.0,GSW,54,35,5,3,201939,Stephen Curry,Regular,29,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:5:29,LAL
719,7,734,Pullup Jump shot,7.468320292140662,1626156.0,D'Angelo Russell,83.99872,8.29186,Made Shot,20160114,354,21500592,Shot Chart Detail,1.0,GSW,84,0,4,3,201939,Stephen Curry,Regular,22,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:4:22,LAL
720,5,735,Jump Shot,12.666686911710585,1626156.0,D'Angelo Russell,76.99232,45.65063,Missed Shot,20160114,362,21500592,Shot Chart Detail,1.0,GSW,64,47,3,3,201939,Stephen Curry,Regular,50,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:3:50,LAL
721,14,736,Running Dunk Shot,3.2591236991559547,1626148.0,Anthony Brown,23.85718,10.51302,Made Shot,20160114,406,21500592,Shot Chart Detail,1.0,GSW,23,7,0,3,201939,Stephen Curry,Regular,43,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500592:3:0:43,LAL
722,14,737,Jump Shot,5.570883253578379,203944.0,Julius Randle,38.05593,41.38086,Missed Shot,20160114,408,21500592,Shot Chart Detail,1.0,GSW,42,38,0,3,201939,Stephen Curry,Regular,29,1,30,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500592:3:0:29,LAL
723,-3,764,Jump Shot,5.652511090276605,202681.0,Kyrie Irving,27.87412,45.4898,Made Shot,20160118,4,21500622,Shot Chart Detail,0.0,CLE,22,42,11,1,201939,Stephen Curry,Regular,3,1,28,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:1:11:03,GSW
724,-10,765,Running Layup Shot,22.985666015932622,202681.0,Kyrie Irving,75.92209,22.27909,Made Shot,20160118,16,21500622,Shot Chart Detail,0.0,CLE,52,21,9,1,201939,Stephen Curry,Regular,49,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:1:9:49,GSW
725,-8,766,Step Back Jump shot,4.102545371900231,2544.0,LeBron James,27.42511,4.78989,Missed Shot,20160118,45,21500622,Shot Chart Detail,0.0,CLE,28,8,6,1,201939,Stephen Curry,Regular,46,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:1:6:46,GSW
726,-7,767,Jump Shot,8.262721323692327,202681.0,Kyrie Irving,58.46133,17.40207,Made Shot,20160118,55,21500622,Shot Chart Detail,0.0,CLE,50,15,5,1,201939,Stephen Curry,Regular,49,1,23,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:1:5:49,GSW
727,-11,768,Cutting Layup Shot,6.522504523693335,202684.0,Tristan Thompson,68.33534,25.60969,Made Shot,20160118,88,21500622,Shot Chart Detail,0.0,CLE,63,30,1,1,201939,Stephen Curry,Regular,58,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:1:1:58,GSW
728,-12,769,Jump Shot,6.601177263140265,203521.0,Matthew Dellavedova,61.88012,19.06373,Made Shot,20160118,91,21500622,Shot Chart Detail,0.0,CLE,56,15,1,1,201939,Stephen Curry,Regular,18,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:1:1:18,GSW
729,-15,770,Jump Shot,16.767894129878083,202684.0,Tristan Thompson,53.64556,31.35097,Made Shot,20160118,95,21500622,Shot Chart Detail,0.0,CLE,54,48,0,1,201939,Stephen Curry,Regular,58,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:1:0:58,GSW
730,-22,771,Cutting Layup Shot,24.842057341484423,202681.0,Kyrie Irving,50.71756,20.01378,Made Shot,20160118,174,21500622,Shot Chart Detail,0.0,CLE,26,15,5,2,201939,Stephen Curry,Regular,26,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:2:5:26,GSW
731,-23,772,Driving Bank shot,9.108776412652801,202684.0,Tristan Thompson,53.52672,23.03967,Missed Shot,20160118,182,21500622,Shot Chart Detail,0.0,CLE,62,25,4,2,201939,Stephen Curry,Regular,52,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:2:4:52,GSW
732,-25,773,Running Layup Shot,2.3194815529553137,202684.0,Tristan Thompson,68.59377,16.44598,Made Shot,20160118,185,21500622,Shot Chart Detail,0.0,CLE,70,17,4,2,201939,Stephen Curry,Regular,32,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:2:4:32,GSW
733,-35,774,Jump Shot,16.444679729286307,202681.0,Kyrie Irving,52.1842,8.09438,Made Shot,20160118,276,21500622,Shot Chart Detail,0.0,CLE,36,14,10,3,201939,Stephen Curry,Regular,33,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:10:33,GSW
734,-35,775,Jump Shot,0.6845663459446374,2544.0,LeBron James,50.48902,46.15779,Missed Shot,20160118,284,21500622,Shot Chart Detail,0.0,CLE,50,45,9,3,201939,Stephen Curry,Regular,42,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:9:42,GSW
735,-33,776,Jump Shot,6.167145361753684,202389.0,Timofey Mozgov,53.64822,21.45077,Missed Shot,20160118,312,21500622,Shot Chart Detail,0.0,CLE,59,22,6,3,201939,Stephen Curry,Regular,58,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:6:58,GSW
736,-35,777,Jump Shot,9.016011369757692,201567.0,Kevin Love,55.24331,1.41031,Made Shot,20160118,344,21500622,Shot Chart Detail,0.0,CLE,60,8,5,3,201939,Stephen Curry,Regular,4,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:5:04,GSW
737,-35,778,Jump Shot,23.311292877326643,202681.0,Kyrie Irving,38.80823,16.10854,Missed Shot,20160118,349,21500622,Shot Chart Detail,0.0,CLE,62,15,4,3,201939,Stephen Curry,Regular,33,1,28,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:4:33,GSW
738,-35,779,Reverse Layup Shot,17.752043547518692,202681.0,Kyrie Irving,2.64568,35.54781,Made Shot,20160118,352,21500622,Shot Chart Detail,0.0,CLE,18,42,4,3,201939,Stephen Curry,Regular,9,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500622:3:4:09,GSW
739,-40,780,Jump Shot,3.9684586706301994,202684.0,Tristan Thompson,58.66285,22.72964,Made Shot,20160118,396,21500622,Shot Chart Detail,0.0,CLE,58,26,0,3,201939,Stephen Curry,Regular,41,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:0:41,GSW
740,-37,781,Jump Shot,8.42635313281493,203521.0,Matthew Dellavedova,32.22356,12.07592,Missed Shot,20160118,398,21500622,Shot Chart Detail,0.0,CLE,40,10,0,3,201939,Stephen Curry,Regular,11,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500622:3:0:11,GSW
741,2,782,Jump Shot,3.1098141179176593,201565.0,Derrick Rose,34.91772,21.23103,Missed Shot,20160120,7,21500634,Shot Chart Detail,0.0,CHI,38,20,10,1,201939,Stephen Curry,Regular,54,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500634:1:10:54,GSW
742,1,783,Jump Shot,3.2934215705402763,202710.0,Jimmy Butler,30.61838,21.03813,Made Shot,20160120,25,21500634,Shot Chart Detail,0.0,CHI,29,17,8,1,201939,Stephen Curry,Regular,42,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500634:1:8:42,GSW
743,1,784,Jump Shot,11.063512393900954,203503.0,Tony Snell,24.69366,12.73387,Missed Shot,20160120,30,21500634,Shot Chart Detail,0.0,CHI,33,6,7,1,201939,Stephen Curry,Regular,57,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500634:1:7:57,GSW
744,-1,785,Reverse Layup Shot,12.877391431132315,201565.0,Derrick Rose,17.45458,34.11574,Missed Shot,20160120,39,21500634,Shot Chart Detail,0.0,CHI,5,39,6,1,201939,Stephen Curry,Regular,45,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500634:1:6:45,GSW
745,-1,786,Cutting Finger Roll Layup Shot,0.5443429053455183,203503.0,Tony Snell,19.54096,25.70288,Made Shot,20160120,44,21500634,Shot Chart Detail,0.0,CHI,19,25,6,1,201939,Stephen Curry,Regular,12,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500634:1:6:12,GSW
746,-4,787,Step Back Jump shot,4.808636826222162,201959.0,Taj Gibson,37.65308,35.71663,Made Shot,20160120,52,21500634,Shot Chart Detail,0.0,CHI,40,39,5,1,201939,Stephen Curry,Regular,24,1,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500634:1:5:24,GSW
747,-12,788,Jump Shot,9.907856911688823,202734.0,E'Twaun Moore,9.82344,46.64439,Made Shot,20160120,101,21500634,Shot Chart Detail,0.0,CHI,18,52,1,1,201939,Stephen Curry,Regular,22,1,22,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500634:1:1:22,GSW
748,-12,789,Jump Shot,8.706426285709885,202703.0,Nikola Mirotic,50.33381,38.74673,Missed Shot,20160120,106,21500634,Shot Chart Detail,0.0,CHI,45,46,0,1,201939,Stephen Curry,Regular,43,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500634:1:0:43,GSW
